,ts_code,trade_date,suspend_timing,suspend_type
0,002711.SZ,20200514,,S
1,600589.SH,20200514,,S
2,600226.SH,20200514,,S
3,000029.SZ,20200514,,S
4,600485.SH,20200514,,S
5,600185.SH,20200514,,S
6,000403.SZ,20200514,,S
7,002509.SZ,20200514,,S
8,000966.SZ,20200514,,S
9,600816.SH,20200514,,S
10,600701.SH,20200514,,S
11,000792.SZ,20200514,,S
12,300521.SZ,20200514,,S
13,600677.SH,20200514,,S
14,600145.SH,20200514,,S
15,600662.SH,20200514,,R
16,000732.SZ,20200514,,R
17,002450.SZ,20200514,,S
18,600891.SH,20200514,,S
19,430418.BJ,20200514,,S
20,430489.BJ,20200514,,S
21,830799.BJ,20200514,,S
22,830964.BJ,20200514,,S
23,831370.BJ,20200514,,S
24,831445.BJ,20200514,,S
25,831961.BJ,20200514,,S
26,832278.BJ,20200514,,S
27,832317.BJ,20200514,,S
28,833266.BJ,20200514,,S
29,833819.BJ,20200514,,S
30,833994.BJ,20200514,,S
31,834021.BJ,20200514,,S
32,834682.BJ,20200514,,S
33,835184.BJ,20200514,,S
34,835185.BJ,20200514,,S
35,836149.BJ,20200514,,S
36,836263.BJ,20200514,,S
37,838030.BJ,20200514,,S
38,838163.BJ,20200514,,S
39,839167.BJ,20200514,,S
40,839729.BJ,20200514,,S
41,430300.BJ,20200514,,S
42,838227.BJ,20200514,,S
43,834770.BJ,20200514,,S
44,835857.BJ,20200514,,S
45,833394.BJ,20200514,,S
46,839719.BJ,20200514,,S
47,832651.BJ,20200514,,S
