,ts_code,trade_date,suspend_timing,suspend_type
0,600547.SH,20201009,,R
1,300294.SZ,20201009,,R
2,000029.SZ,20201009,,S
3,001896.SZ,20201009,,S
4,300050.SZ,20201009,,S
5,300526.SZ,20201009,,S
6,600109.SH,20201009,,S
7,600160.SH,20201009,,S
8,600766.SH,20201009,,S
9,601456.SH,20201009,,S
10,300071.SZ,20201009,,R
11,600891.SH,20201009,,S
12,834765.BJ,20201009,,S
13,430047.BJ,20201009,,S
14,430090.BJ,20201009,,S
15,430510.BJ,20201009,,S
16,830832.BJ,20201009,,S
17,830839.BJ,20201009,,S
18,831726.BJ,20201009,,S
19,831856.BJ,20201009,,S
20,832000.BJ,20201009,,S
21,832225.BJ,20201009,,S
22,832566.BJ,20201009,,S
23,833427.BJ,20201009,,S
24,833509.BJ,20201009,,S
25,834599.BJ,20201009,,S
26,835174.BJ,20201009,,S
27,835670.BJ,20201009,,S
28,836675.BJ,20201009,,S
29,836826.BJ,20201009,,S
30,837344.BJ,20201009,,S
31,838030.BJ,20201009,,S
32,838275.BJ,20201009,,S
33,839946.BJ,20201009,,S
34,871396.BJ,20201009,,S
35,832491.BJ,20201009,,S
36,831152.BJ,20201009,,S
37,831087.BJ,20201009,,S
38,839792.BJ,20201009,,S
39,839719.BJ,20201009,,S
